"ALFANO ",,,,,,,,,,,,,,,
"Lap","Time Lap","Strip","Time Strip","Absolute Time","Time","RPM","Speed #2","Speed #3","K2","Ntc1","A. Long.","A. Lat.","GPS Lat.","GPS Long."
"","","","","152.6","14.1","12340","78.1","0","620.3","0","-0.19","0.01","35.381844","140.281099"
"","","","","152.7","14.2","12458","78.8","0","620.6","0","-0.16","-0.01","35.381841","140.281076"
"","","","","152.8","14.3","12562","80.2","0","621.1","0","-0.17","0.07","35.381836","140.281052"
"","","","","152.9","14.4","12676","80.7","0","621.8","0","-0.15","0.02","35.381832","140.281029"
"","","","","153","14.5","12728","81.3","0","622.5","0","-0.03","0.02","35.381829","140.281004"
"","","","","153.1","14.6","12812","81.9","0","623.4","0","0.23","0.02","35.381821","140.280956"
"","","","","153.2","14.7","12883","81.6","0","624.3","0","0.23","-0.16","35.381817","140.280932"
"","","","","153.3","14.8","12628","79.9","0","624.8","0","0.62","-0.35","35.381814","140.280907"
"","","","","153.4","14.9","11797","79.9","0","620.9","0","0.65","-0.49","35.381811","140.280882"
"","","","","153.5","15","10010","75.1","0","608.6","0","0.61","-0.49","35.381806","140.280857"
"","","","","153.6","15.1","8443","72.8","0","592.4","0","0.61","-0.79","35.381802","140.280834"
"","","","","153.7","15.2","9920","70.7","0","568","0","0.5","-0.85","35.381802","140.280834"
"","","","","153.8","15.3","9973","70.7","0","538.9","0","0.52","-0.85","35.381794","140.280791"
"","","","","153.9","15.4","10240","67.1","0","515.4","0","0.52","-0.91","35.381789","140.280769"
"","","","","154","15.5","10138","65.2","0","492.9","0","0.79","-0.91","35.381784","140.280749"
"","","","","154.1","15.6","9745","65.2","0","474.2","0","0.9","-0.79","35.381784","140.280749"
"","","","","154.2","15.7","8935","59.2","0","460.8","0","0.74","-0.87","35.381771","140.280712"
"","","","","154.3","15.8","8661","56.6","0","447.4","0","0.8","-0.78","35.381762","140.280696"
"","","","","154.4","15.9","8144","53.9","0","435.5","0","0.64","-0.79","35.381762","140.280696"
"","","","","154.5","16","7456","51.2","0","425.6","0","0.58","-0.74","35.381746","140.280669"
"","","","","154.6","16.1","7869","49.2","0","414.5","0","0.39","-0.78","35.381736","140.280657"
"","","","","154.7","16.2","7876","48","0","403.6","0","0.33","-0.72","35.381727","140.280646"
"","","","","154.8","16.3","7747","46.6","0","394.3","0","0.37","-0.76","35.381717","140.280637"
"","","","","154.9","16.4","7643","45.6","0","383.4","0","0.29","-0.71","35.381706","140.280629"
"","","","","155","16.5","7514","44.2","0","373.1","0","0.38","-0.79","35.381696","140.280624"
"","","","","155.1","16.6","7445","43","0","364.4","0","0.19","-0.85","35.381684","140.280617"
"","","","","155.2","16.7","7361","41.9","0","355","0","0.1","-0.83","35.381674","140.280614"
"","","","","155.3","16.8","7350","41.8","0","348.3","0","-0.03","-0.85","35.381662","140.280614"
"","","","","155.4","16.9","7438","42.7","0","347.4","0","-0.07","-0.84","35.381652","140.280614"
"","","","","155.5","17","7399","42.8","0","353.9","0","-0.08","-0.79","35.381641","140.280616"
"","","","","155.6","17.1","7645","42.9","0","367.7","0","-0.12","-0.71","35.381631","140.280619"
"","","","","155.7","17.2","7529","43.5","0","383.4","0","-0.16","-0.74","35.381621","140.280624"
"","","","","155.8","17.3","7714","43.9","0","403.2","0","-0.15","-0.75","35.381611","140.280631"
"","","","","155.9","17.4","7773","44.4","0","420.7","0","-0.13","-0.75","35.381602","140.280639"
"","","","","156","17.5","7711","45.1","0","431.8","0","-0.13","-0.8","35.381594","140.280647"
"","","","","156.1","17.6","7669","45.3","0","441.5","0","-0.11","-0.83","35.381586","140.280657"
"","","","","156.2","17.7","7713","45.3","0","449.2","0","-0.14","-0.84","35.381579","140.280669"
"","","","","156.3","17.8","8073","46.4","0","454.6","0","-0.1","-0.82","35.381574","140.280681"
"","","","","156.4","17.9","7810","46.6","0","459.9","0","-0.13","-0.83","35.381569","140.280694"
"","","","","156.5","18","7881","47.1","0","464.7","0","-0.13","-0.78","35.381569","140.280694"
"","","","","156.6","18.1","8101","47.6","0","468.8","0","-0.18","-0.74","35.381564","140.280721"
"","","","","156.7","18.2","8143","48","0","473.5","0","-0.24","-0.65","35.381564","140.280736"
"","","","","156.8","18.3","7981","48.7","0","478.4","0","-0.28","-0.51","35.381564","140.280749"
"","","","","156.9","18.4","8020","49.9","0","483.5","0","-0.27","-0.37","35.381566","140.280764"
"","","","","157","18.5","8209","50.8","0","487.7","0","-0.23","-0.21","35.381567","140.280779"
"","","","","157.1","18.6","8299","51.7","0","492.3","0","-0.24","0","35.381571","140.280794"
"","","","","157.2","18.7","8360","52.6","0","496","0","-0.28","0.22","35.381576","140.280807"
"","","","","157.3","18.8","8444","53.4","0","500.1","0","-0.16","0.44","35.381579","140.280822"
"","","","","157.4","18.9","8594","54.5","0","504.5","0","-0.09","0.61","35.381584","140.280837"
"","","","","157.5","19","8837","54.9","0","508.2","0","0.11","0.71","35.381589","140.280852"
"","","","","157.6","19.1","9118","54.7","0","512.8","0","0.11","0.79","35.381592","140.280869"
"","","","","157.7","19.2","9205","54.3","0","517.5","0","0.11","0.9","35.381596","140.280886"
"","","","","157.8","19.3","9292","53.7","0","521.6","0","0.1","0.87","35.381599","140.280901"
"","","","","157.9","19.4","9256","53.4","0","526.8","0","0.11","0.92","35.381599","140.280917"
"","","","","158","19.5","9240","53.1","0","532.4","0","0.25","0.97","35.381599","140.280934"
"","","","","158.1","19.6","9036","52.5","0","537","0","0.24","0.97","35.381599","140.280951"
"","","","","158.2","19.7","8482","51.4","0","539.9","0","0.24","0.89","35.381596","140.280967"
"","","","","158.3","19.8","8402","50.4","0","534.8","0","-0.04","0.92","35.381592","140.280982"
"","","","","158.4","19.9","8633","50.4","0","525.6","0","-0.07","0.88","35.381587","140.280997"
"","","","","158.5","20","8756","51.1","0","514.9","0","-0.07","0.88","35.381581","140.281011"
"","","","","158.6","20.1","8902","51.1","0","505.5","0","-0.09","0.88","35.381572","140.281024"
"","","","","158.7","20.2","9027","51.4","0","501","0","-0.12","0.91","35.381572","140.281024"
"","","","","158.8","20.3","9079","51.9","0","503.6","0","-0.15","0.88","35.381556","140.281047"
"","","","","158.9","20.4","8755","52.2","0","511.4","0","-0.18","0.97","35.381544","140.281057"
"","","","","159","20.5","9380","52.8","0","517.8","0","-0.25","0.97","35.381534","140.281066"
"","","","","159.1","20.6","8798","53.6","0","525","0","-0.25","0.95","35.381522","140.281074"
"","","","","159.2","20.7","8786","54.5","0","531.7","0","-0.16","1.02","35.381511","140.281079"
"","","","","159.3","20.8","8896","54.5","0","536.9","0","-0.11","1.05","35.381497","140.281084"
"","","","","159.4","20.9","8921","55","0","541.7","0","0.02","0.97","35.381484","140.281087"
"","","","","159.5","21","8923","55.8","0","546","0","0.13","0.98","35.381471","140.281089"
"","","","","159.6","21.1","9081","55.5","0","548.8","0","0.29","0.98","35.381471","140.281089"
"","","","","159.7","21.2","9372","54.4","0","551.8","0","0.29","0.87","35.381457","140.281089"
"","","","","159.8","21.3","8752","53.5","0","554","0","0.46","0.83","35.381431","140.281084"
"","","","","159.9","21.4","8605","53.5","0","550.5","0","0.4","0.83","35.381417","140.281079"
"","","","","160","21.5","8277","50.3","0","538","0","0.4","0.9","35.381406","140.281072"
"","","","","160.1","21.6","8138","48.9","0","518","0","0.13","0.9","35.381394","140.281066"
"","","","","160.2","21.7","8425","48.9","0","497.7","0","0.13","0.89","35.381394","140.281066"
"","","","","160.3","21.8","8510","47.7","0","478.1","0","-0.06","0.9","35.381374","140.281047"
"","","","","160.4","21.9","8762","47.7","0","469.6","0","0.09","0.83","35.381366","140.281037"
"","","","","160.5","22","8532","47.9","0","471.5","0","-0.02","0.8","35.381366","140.281037"
"","","","","160.6","22.1","8659","47.5","0","482.2","0","0.19","0.74","35.381352","140.281012"
"","","","","160.7","22.2","8648","47.4","0","496.8","0","0.02","0.8","35.381352","140.281012"
"","","","","160.8","22.3","8526","47.3","0","507.4","0","0.16","0.77","35.381342","140.280986"
"","","","","160.9","22.4","8892","46.6","0","517.3","0","-0.03","0.7","35.381339","140.280972"
"","","","","161","22.5","7895","46.6","0","525","0","-0.07","0.7","35.381337","140.280957"
"","","","","161.1","22.6","8732","46.6","0","530.4","0","-0.07","0.74","35.381336","140.280942"
"","","","","161.2","22.7","8021","47.1","0","535.3","0","-0.09","0.64","35.381336","140.280929"
"","","","","161.3","22.8","7849","47.1","0","538.7","0","-0.29","0.57","35.381337","140.280914"
"","","","","161.4","22.9","8227","47.4","0","540.7","0","-0.39","0.48","35.381339","140.280901"
"","","","","161.5","23","8149","49.7","0","542.1","0","-0.36","0.28","35.381342","140.280886"
"","","","","161.6","23.1","8097","51","0","543.1","0","-0.3","0.08","35.381342","140.280886"
"","","","","161.7","23.2","8224","52.1","0","543.6","0","-0.21","-0.13","35.381347","140.280872"
"","","","","161.8","23.3","8353","53.2","0","544.6","0","-0.23","-0.13","35.381361","140.280846"
"","","","","161.9","23.4","8505","53.7","0","546.2","0","-0.23","-0.49","35.381367","140.280831"
"","","","","162","23.5","8811","54.4","0","548","0","-0.27","-0.49","35.381374","140.280817"
"","","","","162.1","23.6","9052","54.4","0","551","0","-0.27","-0.56","35.381379","140.280802"
"","","","","162.2","23.7","9208","56.1","0","554.6","0","-0.23","-0.73","35.381386","140.280789"
"","","","","162.3","23.8","9607","56.1","0","557.9","0","-0.27","-0.73","35.381391","140.280772"
"","","","","162.4","23.9","9460","57","0","562.2","0","-0.27","-0.67","35.381391","140.280772"
"","","","","162.5","24","9569","59","0","567.1","0","-0.24","-0.37","35.381399","140.280739"
"","","","","162.6","24.1","9685","59","0","571.2","0","-0.24","-0.08","35.381399","140.280739"
"","","","","162.7","24.2","9823","59.7","0","576.2","0","-0.24","0.28","35.381402","140.280721"
"","","","","162.8","24.3","9832","61.7","0","581.6","0","-0.05","0.51","35.381406","140.280686"
"","","","","162.9","24.4","9996","62.3","0","586","0","-0.01","0.67","35.381406","140.280686"
"","","","","163","24.5","10060","62.3","0","591.1","0","0.08","0.67","35.381407","140.280666"
"","","","","163.1","24.6","10386","62","0","596.4","0","0.04","0.67","35.381411","140.280629"
"","","","","163.2","24.7","10353","61.9","0","600.7","0","0.04","0.93","35.381412","140.280609"
"","","","","163.3","24.8","10316","61.6","0","604.9","0","0.06","0.93","35.381416","140.280591"
"","","","","163.4","24.9","10714","61.6","0","608.3","0","0.06","1.3","35.381421","140.280574"
"","","","","163.5","25","10360","60.8","0","610.6","0","-0.14","1.3","35.381426","140.280556"
"","","","","163.6","25.1","10511","60.8","0","612.5","0","-0.14","1.39","35.381432","140.280537"
"","","","","163.7","25.2","10489","62.1","0","614.2","0","-0.14","1.39","35.381432","140.280537"
"","","","","163.8","25.3","10619","62.1","0","615.6","0","-0.14","1.09","35.381449","140.280507"
"","","","","163.9","25.4","10398","63.1","0","617.3","0","-0.13","1.09","35.381449","140.280507"
"","","","","164","25.5","10507","63.1","0","618.9","0","-0.14","1.05","35.381474","140.280481"
"","","","","164.1","25.6","10557","64","0","620.2","0","-0.16","1.05","35.381474","140.280481"
"","","","","164.2","25.7","10546","64.5","0","621.6","0","-0.16","0.99","35.381501","140.280459"
"","","","","164.3","25.8","10493","65.4","0","623.1","0","-0.2","1.09","35.381501","140.280459"
"","","","","164.4","25.9","10493","65.4","0","623.1","0","-0.2","1.09","35.381501","140.280459"
"","","","","164.5","26","10662","65.4","0","624","0","-0.15","1.09","35.381529","140.280441"
"","","","","164.6","26.1","10844","65.9","0","625.4","0","-0.15","1.13","35.381544","140.280434"
"","","","","164.7","26.2","10891","66.9","0","627.1","0","-0.21","1.13","35.381561","140.280429"
"","","","","164.8","26.3","10922","66.9","0","628.6","0","-0.21","1.08","35.381561","140.280429"
"","","","","164.9","26.4","11098","68.5","0","630.4","0","-0.14","1.08","35.381577","140.280424"
"","","","","165","26.5","11084","68.5","0","632","0","-0.14","1.07","35.381611","140.280421"
"","","","","165.1","26.6","11053","69.6","0","632.8","0","-0.13","1.07","35.381611","140.280421"
"","","","","165.2","26.7","11169","69.6","0","633.2","0","-0.13","1.09","35.381644","140.280421"
"","","","","165.3","26.8","11261","70.5","0","633.5","0","-0.17","1.17","35.381644","140.280421"
"","","","","165.4","26.9","11387","70.5","0","633.6","0","-0.15","1.2","35.381679","140.280427"
"","","","","165.5","27","11439","71.2","0","633.9","0","-0.07","1.2","35.381679","140.280427"
"","","","","165.6","27.1","11627","72","0","635.1","0","-0.07","1.22","35.381712","140.280441"
"","","","","165.7","27.2","11648","72.3","0","636.3","0","-0.02","1.22","35.381712","140.280441"
"","","","","165.8","27.3","11700","72.3","0","637.7","0","-0.02","1.27","35.381729","140.280449"
"","","","","165.9","27.4","11836","72.5","0","638.9","0","-0.09","1.25","35.381762","140.280471"
"","","","","166","27.5","11888","72.5","0","639.6","0","-0.04","1.21","35.381777","140.280482"
"","","","","166.1","27.6","11928","72.9","0","639.7","0","-0.09","1.1","35.381777","140.280482"
"","","","","166.2","27.7","11892","73","0","639.5","0","-0.11","1.09","35.381806","140.280511"
"","","","","166.3","27.8","11792","73.2","0","639","0","-0.19","0.98","35.381806","140.280511"
"","","","","166.4","27.9","11836","74","0","638.5","0","-0.11","0.85","35.381817","140.280526"
"","","","","166.5","28","12007","74.6","0","638.3","0","-0.21","0.84","35.381831","140.280542"
"","","","","166.6","28.1","12002","74.7","0","638","0","-0.19","0.83","35.381841","140.280561"
"","","","","166.7","28.2","12123","76.2","0","637.6","0","-0.15","0.85","35.381852","140.280579"
"","","","","166.8","28.3","12099","76.8","0","637.7","0","-0.06","0.85","35.381862","140.280599"
"","","","","166.9","28.4","12182","76.9","0","637.7","0","-0.06","0.79","35.381872","140.280617"
"","","","","167","28.5","12259","77.3","0","637.7","0","-0.13","0.79","35.381891","140.280659"
"","","","","167.1","28.6","12312","77.3","0","637.4","0","-0.13","0.79","35.381899","140.280681"
"","","","","167.2","28.7","12368","78.2","0","637","0","-0.13","0.66","35.381906","140.280702"
"","","","","167.3","28.8","12406","78.2","0","636.3","0","-0.09","0.56","35.381912","140.280726"
"","","","","167.4","28.9","12474","78.7","0","635.5","0","-0.06","0.54","35.381912","140.280726"
"","","","","167.5","29","12518","79.4","0","634.8","0","-0.07","0.54","35.381924","140.280771"
"","","","","167.6","29.1","12610","79.5","0","634.7","0","-0.07","0.38","35.381924","140.280771"
"","","","","167.7","29.2","12620","79.8","0","635","0","-0.09","0.36","35.381929","140.280794"
"","","","","167.8","29.3","12623","79.8","0","635.1","0","-0.05","0.23","35.381937","140.280842"
"","","","","167.9","29.4","12695","80.2","0","635.1","0","-0.08","0.09","35.381941","140.280866"
"","","","","168","29.5","12725","80.2","0","635","0","-0.14","0.06","35.381944","140.280891"
"","","","","168.1","29.6","12760","80.5","0","634.6","0","-0.08","0.06","35.381944","140.280891"
"","","","","168.2","29.7","12834","81.3","0","633.8","0","-0.08","-0.05","35.381947","140.280914"
"","","","","168.3","29.8","12850","81.7","0","633.2","0","-0.05","-0.11","35.381951","140.280939"
"","","","","168.4","29.9","12936","81.7","0","632.7","0","-0.05","-0.16","35.381954","140.280962"
"","","","","168.5","30","12881","81.9","0","632.1","0","-0.06","-0.12","35.381961","140.281012"
"","","","","168.6","30.1","12925","82.2","0","631.7","0","-0.02","-0.17","35.381964","140.281037"
"","","","","168.7","30.2","12939","82.4","0","631.3","0","-0.07","-0.16","35.381964","140.281037"
"","","","","168.8","30.3","13089","82.4","0","630.9","0","-0.08","-0.18","35.381971","140.281086"
"","","","","168.9","30.4","13166","82.6","0","630.9","0","-0.09","-0.13","35.381974","140.281111"
"","","","","169","30.5","13183","83.1","0","631.2","0","-0.08","-0.19","35.381979","140.281136"
"","","","","169.1","30.6","13077","83.3","0","632","0","-0.05","-0.19","35.381982","140.281161"
"","","","","169.2","30.7","13106","83.5","0","633.1","0","-0.05","-0.15","35.381987","140.281186"
"","","","","169.3","30.8","13137","83.8","0","634","0","-0.07","-0.12","35.381991","140.281211"
"","","","","169.4","30.9","13198","83.8","0","635","0","-0.02","-0.07","35.381996","140.281236"
"","","","","169.5","31","13210","84.3","0","635.9","0","0","-0.07","35.382001","140.281261"
"","","","","169.6","31.1","13239","84.3","0","636.5","0","0","0.03","35.382006","140.281286"
"","","","","169.7","31.2","13312","84","0","637.5","0","-0.11","0.07","35.382006","140.281286"
"","","","","169.8","31.3","13386","84","0","638.7","0","-0.12","0.07","35.382014","140.281336"
"","","","","169.9","31.4","13486","85.1","0","640.1","0","-0.12","0.05","35.382019","140.281361"
